order_id,date,channel,category,country,device,items,revenue,cogs,new_customer
ORD-000311,2026-03-30,Google Ads,Beauty,Germany,Mobile,1,47.31,16.67,0
ORD-000312,2026-03-30,Google Ads,Accessories,UK,Desktop,1,34.13,13.41,1
ORD-000313,2026-03-30,Email,Electronics,Canada,Desktop,4,861.5,558.94,0
ORD-000314,2026-03-30,Direct,Home & Living,Turkey,Desktop,4,416.12,227.32,0
ORD-000315,2026-03-30,Google Ads,Home & Living,US,Desktop,2,180.36,91.43,0
ORD-000316,2026-03-30,Email,Apparel,US,Mobile,2,80.84,36.9,0
ORD-000317,2026-03-30,Google Ads,Apparel,UK,Mobile,1,52.92,26.67,1
ORD-000318,2026-03-31,Meta Ads,Apparel,US,Desktop,1,58.08,26.33,0
ORD-000319,2026-03-31,Meta Ads,Accessories,Australia,Mobile,1,36.34,15.34,1
ORD-000320,2026-03-31,Google Ads,Home & Living,US,Mobile,2,175.48,96.16,1
ORD-000321,2026-03-31,Meta Ads,Electronics,US,Desktop,1,247.1,165.27,1
ORD-000322,2026-03-31,Meta Ads,Home & Living,US,Desktop,2,185.78,94.99,1
ORD-000323,2026-03-31,Email,Electronics,UK,Mobile,2,495.78,355.75,0
ORD-000324,2026-03-31,Direct,Apparel,Australia,Mobile,2,93.47,42.54,0
ORD-000325,2026-03-31,Organic Search,Apparel,Turkey,Desktop,1,43.8,21.25,0
ORD-000326,2026-03-31,Google Ads,Apparel,US,Desktop,3,225.18,104.45,0
ORD-000327,2026-03-31,Meta Ads,Home & Living,Germany,Mobile,1,83.71,48.41,0
ORD-000328,2026-03-31,Direct,Accessories,UK,Desktop,3,149.43,56.52,1
ORD-000329,2026-03-31,Google Ads,Home & Living,Germany,Mobile,1,101.13,58.14,1
ORD-000330,2026-03-31,Meta Ads,Home & Living,UK,Mobile,3,324.39,167.12,1
ORD-000331,2026-03-31,Direct,Electronics,US,Desktop,1,220.54,155.48,0
ORD-000332,2026-03-31,Direct,Home & Living,UK,Tablet,1,74.47,40.08,1
ORD-000333,2026-03-31,Meta Ads,Apparel,Germany,Mobile,2,82.19,36.7,0
ORD-000334,2026-03-31,Organic Search,Beauty,UK,Mobile,1,30.63,11.05,1
ORD-000335,2026-03-31,Meta Ads,Apparel,UK,Mobile,1,62.95,26.68,0
ORD-000336,2026-03-31,Email,Beauty,Australia,Desktop,2,56.81,22.5,0
ORD-000337,2026-03-31,Google Ads,Beauty,Canada,Mobile,3,103.4,41.44,0
ORD-000338,2026-03-31,Google Ads,Home & Living,US,Mobile,1,123.38,64.8,1
ORD-000339,2026-03-31,Organic Search,Accessories,Australia,Tablet,4,152.36,61.36,0
ORD-000340,2026-03-31,Google Ads,Apparel,Turkey,Mobile,3,160.21,74.15,1
ORD-000341,2026-03-31,Organic Search,Accessories,US,Mobile,3,106.1,46.04,0
ORD-000342,2026-03-31,Meta Ads,Beauty,Germany,Mobile,2,63.36,21.22,1
ORD-000343,2026-03-31,Direct,Beauty,US,Desktop,2,83.17,28.94,1
ORD-000344,2026-03-31,Email,Beauty,Canada,Mobile,2,77.3,29.35,0
ORD-000345,2026-03-31,Organic Search,Accessories,US,Mobile,2,57.69,25.01,1
ORD-000346,2026-03-31,Email,Accessories,Canada,Mobile,4,125.52,55.68,0
ORD-000347,2026-03-31,Meta Ads,Electronics,US,Desktop,1,292.57,198.87,1
ORD-000348,2026-03-31,Organic Search,Beauty,UK,Desktop,1,36.28,13.16,1
ORD-000349,2026-03-31,Google Ads,Beauty,Turkey,Mobile,1,36.27,12.73,1
ORD-000350,2026-03-31,Direct,Electronics,US,Mobile,4,804.47,583.78,1
ORD-000351,2026-03-31,Direct,Accessories,Turkey,Desktop,1,43.66,20.85,1
ORD-000352,2026-03-31,Direct,Electronics,Turkey,Mobile,2,374.69,269.41,0
ORD-000353,2026-03-31,Direct,Home & Living,Turkey,Mobile,3,250.32,141.68,1
ORD-000354,2026-03-31,Direct,Apparel,US,Mobile,5,249.74,123.34,0
ORD-000355,2026-04-01,Google Ads,Home & Living,UK,Desktop,5,537.51,304.77,1
ORD-000356,2026-04-01,Google Ads,Beauty,US,Desktop,2,91.93,33.89,0
ORD-000357,2026-04-01,Direct,Home & Living,US,Mobile,2,163.58,100.0,0
ORD-000358,2026-04-01,Google Ads,Electronics,Germany,Mobile,4,1257.85,865.33,1
ORD-000359,2026-04-01,Google Ads,Beauty,US,Desktop,1,36.85,13.99,0
ORD-000360,2026-04-01,Google Ads,Home & Living,UK,Mobile,4,281.92,162.17,0
ORD-000361,2026-04-01,Direct,Apparel,Germany,Desktop,1,54.02,23.38,0
ORD-000362,2026-04-01,Organic Search,Home & Living,US,Desktop,2,191.95,99.29,0
ORD-000363,2026-04-01,Organic Search,Accessories,Turkey,Desktop,3,98.43,41.62,0
ORD-000364,2026-04-01,Direct,Beauty,UK,Mobile,2,75.02,25.67,0
ORD-000365,2026-04-01,Google Ads,Home & Living,Australia,Desktop,2,153.36,86.61,1
ORD-000366,2026-04-01,Direct,Electronics,Germany,Tablet,2,448.79,307.62,0
ORD-000367,2026-04-01,Google Ads,Apparel,Canada,Mobile,1,64.54,26.29,1
ORD-000368,2026-04-01,Organic Search,Apparel,Canada,Mobile,1,46.49,22.18,1
ORD-000369,2026-04-01,Meta Ads,Apparel,Turkey,Mobile,1,50.71,24.55,1
ORD-000370,2026-04-01,Meta Ads,Accessories,Germany,Mobile,2,58.76,25.86,1
ORD-000371,2026-04-01,Direct,Apparel,US,Desktop,1,68.0,30.19,0
ORD-000372,2026-04-01,Google Ads,Beauty,US,Mobile,1,39.18,15.23,1
ORD-000373,2026-04-01,Direct,Apparel,Germany,Mobile,4,230.4,100.67,0
ORD-000374,2026-04-01,Meta Ads,Apparel,US,Mobile,1,47.24,20.04,0
ORD-000375,2026-04-01,Organic Search,Electronics,US,Mobile,1,180.88,122.43,0
ORD-000376,2026-04-01,Direct,Electronics,US,Mobile,1,205.69,144.04,0
ORD-000377,2026-04-01,Google Ads,Beauty,UK,Desktop,1,30.3,10.56,1
ORD-000378,2026-04-01,Direct,Accessories,US,Desktop,2,52.42,21.66,1
ORD-000379,2026-04-01,Organic Search,Accessories,Germany,Mobile,1,29.4,11.7,0
ORD-000380,2026-04-01,Email,Apparel,Australia,Desktop,1,46.73,20.81,0
ORD-000381,2026-04-01,Google Ads,Beauty,Australia,Mobile,5,237.43,94.96,1
ORD-000382,2026-04-01,Organic Search,Apparel,US,Mobile,3,143.28,56.63,0
ORD-000383,2026-04-01,Organic Search,Accessories,UK,Mobile,2,81.29,35.74,0
ORD-000384,2026-04-01,Meta Ads,Home & Living,Germany,Tablet,3,300.32,174.33,1
ORD-000385,2026-04-01,Google Ads,Electronics,UK,Desktop,4,1104.94,738.56,1
ORD-000386,2026-04-01,Google Ads,Apparel,Germany,Desktop,1,55.44,23.69,1
ORD-000387,2026-04-01,Direct,Apparel,US,Mobile,2,87.15,41.34,1
ORD-000388,2026-04-01,Google Ads,Apparel,Turkey,Mobile,2,136.9,54.97,0
ORD-000389,2026-04-01,Email,Accessories,US,Desktop,1,33.7,13.4,0
ORD-000390,2026-04-01,Direct,Beauty,Australia,Mobile,1,36.97,14.96,0
ORD-000391,2026-04-01,Google Ads,Accessories,Germany,Tablet,1,33.98,14.08,0
ORD-000392,2026-04-01,Google Ads,Apparel,US,Desktop,2,121.36,53.73,0
ORD-000393,2026-04-01,Organic Search,Home & Living,Canada,Mobile,3,267.93,144.04,0
ORD-000394,2026-04-01,Google Ads,Apparel,US,Desktop,3,176.35,75.82,1
ORD-000395,2026-04-02,Meta Ads,Home & Living,Germany,Tablet,1,83.66,48.59,0
ORD-000396,2026-04-02,Email,Accessories,Canada,Desktop,1,33.64,14.63,0
ORD-000397,2026-04-02,Email,Apparel,Canada,Mobile,2,99.04,42.72,1
ORD-000398,2026-04-02,Organic Search,Apparel,Australia,Mobile,4,217.6,100.8,1
ORD-000399,2026-04-02,Google Ads,Home & Living,UK,Mobile,1,99.37,48.51,0
ORD-000400,2026-04-02,Email,Electronics,UK,Desktop,2,572.19,347.52,0
ORD-000401,2026-04-02,Meta Ads,Beauty,US,Mobile,1,41.46,14.88,0
ORD-000402,2026-04-02,Google Ads,Accessories,US,Tablet,3,88.63,38.57,1
ORD-000403,2026-04-02,Meta Ads,Home & Living,Germany,Tablet,1,87.22,47.61,0
ORD-000404,2026-04-02,Meta Ads,Accessories,US,Mobile,1,37.38,15.88,0
ORD-000405,2026-04-02,Meta Ads,Home & Living,US,Desktop,2,220.81,116.32,1
ORD-000406,2026-04-02,Email,Apparel,US,Mobile,2,103.97,46.27,1
ORD-000407,2026-04-02,Email,Home & Living,US,Mobile,3,318.06,172.22,0
ORD-000408,2026-04-02,Email,Apparel,Germany,Desktop,2,111.28,52.33,0
ORD-000409,2026-04-02,Google Ads,Beauty,Germany,Mobile,3,114.39,43.59,1
ORD-000410,2026-04-02,Email,Apparel,UK,Mobile,1,51.2,22.95,0
ORD-000411,2026-04-02,Organic Search,Electronics,US,Mobile,1,229.57,157.34,1
ORD-000412,2026-04-02,Google Ads,Home & Living,UK,Mobile,1,67.14,37.63,1
ORD-000413,2026-04-02,Organic Search,Apparel,US,Mobile,1,74.52,31.79,1
ORD-000414,2026-04-02,Organic Search,Apparel,Canada,Desktop,1,52.75,23.33,1
ORD-000415,2026-04-02,Meta Ads,Beauty,Germany,Desktop,2,83.75,34.13,0
ORD-000416,2026-04-02,Google Ads,Apparel,UK,Desktop,1,59.32,25.22,0
ORD-000417,2026-04-02,Organic Search,Home & Living,UK,Desktop,2,169.16,106.76,1
ORD-000418,2026-04-02,Google Ads,Electronics,Turkey,Mobile,2,602.18,431.0,1
ORD-000419,2026-04-02,Google Ads,Apparel,Canada,Desktop,2,113.33,51.19,0
ORD-000420,2026-04-02,Google Ads,Apparel,UK,Mobile,2,114.35,54.64,1
ORD-000421,2026-04-02,Direct,Beauty,UK,Mobile,1,30.17,11.44,0
ORD-000422,2026-04-02,Meta Ads,Accessories,US,Tablet,1,33.79,14.07,1
ORD-000423,2026-04-02,Meta Ads,Apparel,Turkey,Mobile,2,83.43,41.24,0
ORD-000424,2026-04-02,Meta Ads,Accessories,US,Mobile,2,63.9,28.0,0
ORD-000425,2026-04-02,Direct,Home & Living,US,Mobile,1,85.59,49.55,0
ORD-000426,2026-04-03,Google Ads,Accessories,US,Mobile,2,62.07,23.5,0
ORD-000427,2026-04-03,Meta Ads,Electronics,Germany,Mobile,1,273.08,200.91,1
ORD-000428,2026-04-03,Email,Home & Living,US,Mobile,2,209.79,110.82,1
ORD-000429,2026-04-03,Email,Apparel,US,Desktop,4,234.87,106.2,1
ORD-000430,2026-04-03,Organic Search,Home & Living,Turkey,Mobile,2,127.91,69.05,0
ORD-000431,2026-04-03,Meta Ads,Beauty,UK,Desktop,2,84.02,35.3,1
ORD-000432,2026-04-03,Meta Ads,Home & Living,Turkey,Mobile,1,130.27,71.34,1
ORD-000433,2026-04-03,Direct,Home & Living,US,Desktop,1,95.15,46.53,0
ORD-000434,2026-04-03,Meta Ads,Beauty,US,Desktop,1,39.42,15.93,0
ORD-000435,2026-04-03,Meta Ads,Beauty,UK,Mobile,5,188.31,63.95,0
ORD-000436,2026-04-03,Organic Search,Apparel,UK,Desktop,2,119.24,55.01,0
ORD-000437,2026-04-03,Meta Ads,Accessories,Turkey,Desktop,1,29.63,12.95,0
ORD-000438,2026-04-03,Organic Search,Beauty,US,Desktop,1,48.86,17.15,1
ORD-000439,2026-04-03,Meta Ads,Accessories,Turkey,Mobile,3,74.76,28.13,1
ORD-000440,2026-04-03,Direct,Accessories,Turkey,Mobile,2,73.99,34.73,1
ORD-000441,2026-04-03,Direct,Accessories,Germany,Desktop,2,73.73,31.05,0
ORD-000442,2026-04-03,Direct,Beauty,US,Mobile,4,132.43,52.63,1
ORD-000443,2026-04-03,Organic Search,Home & Living,UK,Desktop,2,128.96,67.59,0
ORD-000444,2026-04-03,Meta Ads,Apparel,US,Mobile,2,96.95,42.61,1
ORD-000445,2026-04-03,Email,Home & Living,Australia,Desktop,1,95.48,54.31,0
ORD-000446,2026-04-03,Direct,Beauty,UK,Mobile,1,45.92,17.54,0
ORD-000447,2026-04-03,Organic Search,Home & Living,Turkey,Mobile,5,453.77,262.18,0
ORD-000448,2026-04-03,Email,Accessories,Germany,Tablet,2,71.7,28.55,0
ORD-000449,2026-04-03,Email,Apparel,UK,Desktop,1,48.9,22.19,0
ORD-000450,2026-04-03,Organic Search,Electronics,Canada,Desktop,2,380.49,269.35,0
ORD-000451,2026-04-03,Email,Home & Living,UK,Tablet,1,93.93,55.45,0
ORD-000452,2026-04-03,Google Ads,Electronics,Turkey,Mobile,3,971.57,682.73,0
ORD-000453,2026-04-03,Organic Search,Apparel,US,Mobile,1,52.35,25.88,0
ORD-000454,2026-04-03,Organic Search,Apparel,Turkey,Mobile,3,153.73,62.87,1
ORD-000455,2026-04-03,Google Ads,Beauty,Australia,Mobile,2,98.3,36.6,1
ORD-000456,2026-04-03,Direct,Home & Living,Turkey,Mobile,1,102.44,54.43,0
ORD-000457,2026-04-03,Organic Search,Apparel,UK,Tablet,1,52.74,20.7,0
ORD-000458,2026-04-03,Google Ads,Apparel,Australia,Mobile,3,165.13,74.23,1
ORD-000459,2026-04-03,Email,Home & Living,US,Mobile,1,83.3,45.03,0
ORD-000460,2026-04-03,Email,Apparel,Canada,Mobile,1,41.37,18.6,0
ORD-000461,2026-04-03,Email,Beauty,US,Mobile,3,83.43,31.36,0
ORD-000462,2026-04-03,Meta Ads,Beauty,US,Mobile,1,41.78,15.17,0
ORD-000463,2026-04-04,Google Ads,Home & Living,UK,Desktop,3,281.46,152.82,1
ORD-000464,2026-04-04,Google Ads,Home & Living,US,Mobile,4,302.46,146.9,0
ORD-000465,2026-04-04,Email,Home & Living,US,Desktop,1,78.28,39.69,0
ORD-000466,2026-04-04,Organic Search,Beauty,Turkey,Mobile,1,42.17,16.2,0
ORD-000467,2026-04-04,Meta Ads,Electronics,Germany,Mobile,2,465.57,345.21,0
ORD-000468,2026-04-04,Organic Search,Apparel,UK,Mobile,2,116.02,45.77,1
ORD-000469,2026-04-04,Organic Search,Apparel,Germany,Desktop,2,72.26,32.72,0
ORD-000470,2026-04-04,Direct,Apparel,UK,Mobile,4,257.13,121.96,1
ORD-000471,2026-04-04,Direct,Electronics,UK,Tablet,2,419.99,311.05,1
ORD-000472,2026-04-04,Email,Apparel,US,Mobile,1,55.91,28.3,1
ORD-000473,2026-04-04,Email,Apparel,UK,Mobile,1,55.1,25.47,0
ORD-000474,2026-04-04,Email,Apparel,Canada,Mobile,1,44.2,18.94,0
ORD-000475,2026-04-04,Organic Search,Beauty,US,Desktop,1,51.07,22.04,0
ORD-000476,2026-04-04,Email,Home & Living,Australia,Mobile,1,97.02,48.52,0
ORD-000477,2026-04-04,Google Ads,Accessories,US,Mobile,3,106.24,44.56,0
ORD-000478,2026-04-04,Email,Beauty,Canada,Mobile,2,69.58,28.97,1
ORD-000479,2026-04-04,Direct,Home & Living,Germany,Mobile,2,193.5,112.95,1
ORD-000480,2026-04-04,Google Ads,Apparel,Germany,Mobile,1,43.51,19.19,0
ORD-000481,2026-04-04,Direct,Home & Living,Germany,Tablet,2,231.86,125.27,1
ORD-000482,2026-04-04,Direct,Apparel,Turkey,Mobile,3,144.02,64.57,0
ORD-000483,2026-04-04,Google Ads,Electronics,UK,Mobile,4,891.12,630.79,1
ORD-000484,2026-04-04,Organic Search,Electronics,Canada,Tablet,2,385.68,286.33,1
ORD-000485,2026-04-04,Direct,Electronics,Canada,Mobile,3,595.33,405.52,0
ORD-000486,2026-04-04,Direct,Apparel,US,Mobile,2,85.99,34.08,0
ORD-000487,2026-04-04,Google Ads,Beauty,US,Desktop,2,80.52,29.05,1
ORD-000488,2026-04-04,Meta Ads,Accessories,UK,Desktop,3,72.99,31.16,1
ORD-000489,2026-04-04,Email,Beauty,US,Desktop,1,59.02,25.25,0
ORD-000490,2026-04-04,Google Ads,Home & Living,US,Mobile,1,74.63,44.4,0
ORD-000491,2026-04-04,Meta Ads,Home & Living,US,Tablet,1,139.19,78.54,1
ORD-000492,2026-04-04,Google Ads,Apparel,Germany,Mobile,2,73.54,33.63,1
ORD-000493,2026-04-04,Google Ads,Beauty,US,Tablet,2,67.59,25.24,1
ORD-000494,2026-04-05,Organic Search,Apparel,US,Mobile,1,69.98,29.28,1
ORD-000495,2026-04-05,Organic Search,Home & Living,Australia,Mobile,1,70.82,41.77,1
ORD-000496,2026-04-05,Google Ads,Apparel,Australia,Mobile,1,43.17,19.72,1
ORD-000497,2026-04-05,Meta Ads,Beauty,UK,Mobile,1,30.96,12.72,0
ORD-000498,2026-04-05,Google Ads,Apparel,Canada,Desktop,2,120.44,50.36,0
ORD-000499,2026-04-05,Email,Beauty,US,Mobile,1,38.51,15.5,0
ORD-000500,2026-04-05,Google Ads,Accessories,Germany,Desktop,1,29.19,11.9,1
ORD-000501,2026-04-05,Google Ads,Apparel,Turkey,Mobile,1,37.69,17.85,0
ORD-000502,2026-04-05,Meta Ads,Electronics,US,Mobile,2,486.89,361.52,0
ORD-000503,2026-04-05,Direct,Home & Living,UK,Mobile,1,89.53,48.21,1
ORD-000504,2026-04-05,Email,Electronics,Turkey,Mobile,2,449.27,324.3,0
ORD-000505,2026-04-05,Direct,Apparel,Australia,Mobile,1,65.88,28.02,1
ORD-000506,2026-04-05,Organic Search,Apparel,Turkey,Tablet,5,229.56,94.5,0
ORD-000507,2026-04-05,Organic Search,Electronics,US,Desktop,2,505.11,378.42,0
ORD-000508,2026-04-05,Organic Search,Home & Living,Turkey,Tablet,1,95.31,54.73,0
ORD-000509,2026-04-05,Direct,Home & Living,US,Mobile,1,99.2,48.25,0
ORD-000510,2026-04-05,Organic Search,Apparel,UK,Desktop,1,52.51,23.62,0
ORD-000511,2026-04-05,Meta Ads,Electronics,UK,Mobile,1,293.72,208.63,0
ORD-000512,2026-04-05,Organic Search,Electronics,Australia,Desktop,1,253.34,173.13,1
ORD-000513,2026-04-05,Organic Search,Apparel,Turkey,Tablet,3,161.47,65.98,0
ORD-000514,2026-04-05,Google Ads,Beauty,Canada,Desktop,2,82.82,27.2,1
ORD-000515,2026-04-05,Meta Ads,Electronics,Germany,Desktop,1,321.43,219.77,0
ORD-000516,2026-04-05,Meta Ads,Home & Living,UK,Desktop,2,145.23,82.88,0
ORD-000517,2026-04-05,Direct,Accessories,UK,Mobile,1,34.37,12.42,0
ORD-000518,2026-04-05,Meta Ads,Home & Living,UK,Desktop,5,529.61,272.82,0
ORD-000519,2026-04-05,Direct,Home & Living,US,Mobile,1,75.7,38.44,0
ORD-000520,2026-04-05,Meta Ads,Apparel,UK,Desktop,2,122.54,54.39,1
ORD-000521,2026-04-05,Email,Apparel,Turkey,Desktop,3,162.68,70.08,1
ORD-000522,2026-04-05,Google Ads,Apparel,Canada,Mobile,1,47.21,22.73,0
ORD-000523,2026-04-05,Direct,Beauty,Australia,Mobile,1,39.55,15.06,0
ORD-000524,2026-04-05,Organic Search,Beauty,US,Mobile,1,41.58,16.58,1
ORD-000525,2026-04-05,Google Ads,Apparel,UK,Mobile,3,157.24,72.8,0
ORD-000526,2026-04-05,Google Ads,Apparel,US,Mobile,2,79.04,37.44,1
ORD-000527,2026-04-05,Meta Ads,Electronics,US,Desktop,2,351.09,233.99,1
ORD-000528,2026-04-05,Meta Ads,Home & Living,UK,Mobile,3,252.63,136.73,0
ORD-000529,2026-04-05,Email,Home & Living,US,Desktop,3,248.24,130.07,0
ORD-000530,2026-04-05,Direct,Beauty,US,Mobile,2,69.74,28.17,0
ORD-000531,2026-04-05,Organic Search,Accessories,Canada,Mobile,2,78.83,33.54,1
ORD-000532,2026-04-05,Organic Search,Apparel,UK,Mobile,2,90.52,39.66,0
ORD-000533,2026-04-05,Meta Ads,Home & Living,UK,Desktop,1,96.61,54.26,1
ORD-000534,2026-04-05,Direct,Home & Living,US,Mobile,3,258.61,145.17,1
ORD-000535,2026-04-05,Direct,Electronics,UK,Mobile,1,309.25,240.03,0
ORD-000536,2026-04-05,Meta Ads,Accessories,UK,Mobile,1,29.44,12.73,0
ORD-000537,2026-04-05,Direct,Apparel,UK,Desktop,3,145.1,68.26,0
ORD-000538,2026-04-05,Meta Ads,Beauty,Germany,Mobile,1,40.94,16.1,1
ORD-000539,2026-04-05,Email,Beauty,US,Desktop,1,32.52,11.11,0
ORD-000540,2026-04-05,Direct,Accessories,Turkey,Desktop,1,34.71,14.85,0
ORD-000541,2026-04-05,Email,Home & Living,US,Desktop,2,243.45,135.27,0
ORD-000542,2026-04-06,Direct,Home & Living,UK,Desktop,3,261.89,134.04,0
ORD-000543,2026-04-06,Meta Ads,Apparel,Turkey,Mobile,1,55.91,23.56,0
ORD-000544,2026-04-06,Direct,Accessories,Turkey,Mobile,3,93.28,39.99,1
ORD-000545,2026-04-06,Google Ads,Accessories,US,Mobile,1,26.46,10.86,1
ORD-000546,2026-04-06,Meta Ads,Home & Living,US,Desktop,2,182.44,94.65,1
ORD-000547,2026-04-06,Google Ads,Beauty,US,Desktop,1,36.42,13.63,1
ORD-000548,2026-04-06,Email,Home & Living,UK,Mobile,2,232.9,121.75,1
ORD-000549,2026-04-06,Google Ads,Electronics,UK,Mobile,3,994.47,740.85,1
ORD-000550,2026-04-06,Google Ads,Apparel,Turkey,Mobile,3,176.25,84.15,1
ORD-000551,2026-04-06,Email,Home & Living,Australia,Mobile,5,368.73,195.16,0
ORD-000552,2026-04-06,Organic Search,Apparel,US,Tablet,2,115.53,58.41,0
ORD-000553,2026-04-06,Google Ads,Beauty,UK,Mobile,3,126.2,47.88,1
ORD-000554,2026-04-06,Google Ads,Electronics,Germany,Mobile,2,454.46,301.18,0
ORD-000555,2026-04-06,Organic Search,Electronics,UK,Mobile,4,828.4,555.15,1
ORD-000556,2026-04-06,Meta Ads,Electronics,US,Tablet,2,424.06,292.28,0
ORD-000557,2026-04-06,Google Ads,Accessories,US,Mobile,4,171.45,70.16,1
ORD-000558,2026-04-06,Organic Search,Apparel,UK,Desktop,1,63.42,30.93,0
ORD-000559,2026-04-06,Google Ads,Apparel,US,Mobile,2,104.09,44.83,1
ORD-000560,2026-04-06,Organic Search,Apparel,Canada,Mobile,2,116.49,53.22,0
ORD-000561,2026-04-06,Meta Ads,Home & Living,US,Desktop,1,91.93,59.04,1
ORD-000562,2026-04-06,Google Ads,Accessories,Germany,Mobile,1,35.92,14.61,0
ORD-000563,2026-04-06,Google Ads,Apparel,UK,Desktop,5,369.58,162.86,1
ORD-000564,2026-04-06,Google Ads,Accessories,Turkey,Mobile,1,38.62,15.8,1
ORD-000565,2026-04-06,Google Ads,Apparel,US,Desktop,1,35.46,16.46,0
ORD-000566,2026-04-06,Meta Ads,Home & Living,US,Desktop,1,84.46,44.42,1
ORD-000567,2026-04-06,Direct,Apparel,US,Desktop,1,69.35,31.82,0
ORD-000568,2026-04-06,Direct,Home & Living,UK,Mobile,2,197.16,99.56,0
ORD-000569,2026-04-06,Meta Ads,Home & Living,US,Desktop,4,331.49,173.88,1
ORD-000570,2026-04-06,Organic Search,Home & Living,Canada,Tablet,5,469.87,262.55,1
ORD-000571,2026-04-06,Organic Search,Apparel,US,Mobile,2,117.44,50.18,0
ORD-000572,2026-04-06,Direct,Beauty,US,Mobile,2,71.24,26.37,1
ORD-000573,2026-04-06,Google Ads,Accessories,UK,Desktop,1,44.97,17.89,0
ORD-000574,2026-04-06,Meta Ads,Electronics,Australia,Mobile,3,713.03,487.2,0
ORD-000575,2026-04-06,Meta Ads,Home & Living,Turkey,Desktop,1,93.13,54.18,1
ORD-000576,2026-04-06,Google Ads,Beauty,Canada,Desktop,1,30.95,12.16,1
ORD-000577,2026-04-06,Meta Ads,Apparel,Germany,Mobile,5,393.53,182.08,1
ORD-000578,2026-04-06,Direct,Accessories,Canada,Mobile,3,86.94,32.19,1
ORD-000579,2026-04-06,Direct,Apparel,Canada,Mobile,1,45.92,16.9,0
ORD-000580,2026-04-06,Google Ads,Beauty,US,Mobile,2,62.28,23.74,0
ORD-000581,2026-04-06,Meta Ads,Apparel,Germany,Desktop,2,128.1,50.58,0
ORD-000582,2026-04-06,Meta Ads,Apparel,Australia,Mobile,1,49.91,21.28,1
ORD-000583,2026-04-06,Organic Search,Home & Living,US,Mobile,1,74.72,45.04,0
ORD-000584,2026-04-07,Organic Search,Beauty,Canada,Mobile,2,76.92,30.12,1
ORD-000585,2026-04-07,Meta Ads,Apparel,UK,Mobile,1,54.61,24.29,1
ORD-000586,2026-04-07,Organic Search,Beauty,UK,Desktop,2,106.62,40.99,1
ORD-000587,2026-04-07,Direct,Home & Living,US,Mobile,4,280.91,158.47,0
ORD-000588,2026-04-07,Organic Search,Apparel,UK,Desktop,3,214.97,100.51,0
ORD-000589,2026-04-07,Meta Ads,Apparel,Australia,Desktop,2,97.85,45.36,0
ORD-000590,2026-04-07,Direct,Accessories,Turkey,Mobile,1,40.32,19.22,0
ORD-000591,2026-04-07,Google Ads,Electronics,Germany,Mobile,1,169.04,123.84,1
ORD-000592,2026-04-07,Direct,Apparel,US,Mobile,3,123.39,58.24,1
ORD-000593,2026-04-07,Organic Search,Apparel,Canada,Mobile,2,91.58,37.91,1
ORD-000594,2026-04-07,Organic Search,Home & Living,Canada,Desktop,2,186.18,108.0,1
ORD-000595,2026-04-07,Direct,Accessories,US,Mobile,3,78.2,32.95,0
ORD-000596,2026-04-07,Organic Search,Beauty,Australia,Mobile,1,44.7,16.14,0
ORD-000597,2026-04-07,Meta Ads,Electronics,US,Desktop,2,482.13,342.14,1
ORD-000598,2026-04-07,Meta Ads,Apparel,US,Desktop,1,79.36,39.91,1
ORD-000599,2026-04-07,Organic Search,Apparel,US,Mobile,1,68.41,33.79,0
ORD-000600,2026-04-07,Organic Search,Home & Living,US,Mobile,2,163.65,91.1,1
ORD-000601,2026-04-07,Google Ads,Beauty,Turkey,Mobile,1,42.3,15.23,1
ORD-000602,2026-04-07,Email,Beauty,UK,Desktop,4,129.96,49.05,0
ORD-000603,2026-04-07,Organic Search,Electronics,US,Mobile,1,226.05,143.63,1
ORD-000604,2026-04-07,Meta Ads,Home & Living,UK,Mobile,3,218.04,118.74,1
ORD-000605,2026-04-07,Google Ads,Electronics,US,Mobile,3,580.23,424.28,1
ORD-000606,2026-04-07,Meta Ads,Home & Living,US,Desktop,2,213.07,113.49,0
ORD-000607,2026-04-07,Google Ads,Home & Living,US,Desktop,4,295.39,167.26,0
ORD-000608,2026-04-07,Google Ads,Beauty,Germany,Mobile,1,33.94,13.18,1
ORD-000609,2026-04-07,Meta Ads,Home & Living,US,Desktop,1,84.52,45.91,0
ORD-000610,2026-04-07,Google Ads,Accessories,Australia,Desktop,1,31.03,11.93,0
ORD-000611,2026-04-07,Meta Ads,Electronics,US,Mobile,1,184.29,135.1,1
ORD-000612,2026-04-07,Organic Search,Apparel,Canada,Desktop,3,141.47,64.04,0
ORD-000613,2026-04-07,Meta Ads,Apparel,Australia,Mobile,2,137.88,60.77,0
ORD-000614,2026-04-07,Direct,Home & Living,US,Tablet,1,61.87,33.9,0
ORD-000615,2026-04-07,Direct,Home & Living,US,Mobile,1,93.01,45.28,0
ORD-000616,2026-04-07,Organic Search,Home & Living,Turkey,Mobile,2,207.32,120.01,1
ORD-000617,2026-04-07,Direct,Beauty,UK,Mobile,2,74.71,30.13,1
ORD-000618,2026-04-07,Direct,Apparel,Germany,Mobile,1,58.65,28.31,1
ORD-000619,2026-04-07,Meta Ads,Beauty,US,Desktop,3,116.12,50.15,0
ORD-000620,2026-04-08,Google Ads,Beauty,Germany,Desktop,1,45.63,14.28,0
ORD-000621,2026-04-08,Meta Ads,Electronics,US,Mobile,1,236.06,168.3,0
